Address,Address Missing,Email Address,Email Missing,License Validity,Name,Negative Status,Official Representative,Representative Missing,Status,Tel No/s,Telephone Missing,Website,Website Missing
"1574-B & PENTHSE A-3 GEDISCO CTR 1564 A. MABINI ST ERMITA, MANILA",False,,True,5/14/2007 to 5/13/2011,KU-8 INTERNATIONAL PLACEMENT AGENCY Private Employment Agency,True,CRISTINA D NAZAR,False,Cancelled,5282095,False,,True
U-7 3F A.FRANCISCO GOLD COND. I 784 EDSA QUEZON CITY,False,kyrintl@yahoo.com,False,5/8/2015 to 5/7/2019,KYR INTERNATIONAL MANPOWER SERVICES Private Employment Agency,False,MA PRECILLA Y RESUENA,False,Valid License,4330705/4343144,False,,True
RM.1005 SARMIENTO BLDG AYALA AVE MAKATI M.M.,False,,True,to 10/18/1983,L & J SHIPPING AGENCY  Manning Agency,True,MR ANTONIO TORAYA JR,False,Inactive,859268,False,,True
9617 KAMAGONG STREET MAKATI CITY,False,,True,3/8/1994 to 3/7/1996,L N UNITED PLACEMENT SERVICES COMPANY  Service Contractor,True,NESREEN F LACHICA,False,Inactive,8434937,False,,True
"3695 BAUTISTA ST., BRGY PALANAN MAKATI",False,lsjmanpower2016@gmail.com,False,4/6/2016 to 4/5/2020,L S J MANPOWER SERVICES INC Private Employment Agency,False,,True,Valid License,358-4882,False,www.lsjmanpower.com,False
"RMS 1079-B&1081-273 RAMAGI BLDG PEDRO GIL ST PACO, MANILA",False,lcmanpower03@gmail.com,False,9/25/2014 to 9/24/2018,L.C. MANPOWER EXPERTISE CORPORATION Service Contractor,False,ESHIRLETA A ESMORES,False,Valid License,3533622 / 3109148 / 09178507303,False,www.lcmanpower.com,False
APT C-2 23 DAPITAN COR DE ALEJOS STS QUEZON CITY,False,,True,4/11/2002 to 4/10/2004,L.M.R. NURSING RECRUITMENT SERVICES INC Private Employment Agency,True,EDUARDO RANCHERO,False,Delisted,7838955,False,,True
"RM405 GEDISCO CENTRE 1564 A MABINI ST ERMITA, MANILA",False,,True,4/20/2001 to 4/19/2003,LA CRUISSER INTERNATIONAL SERVICES Private Employment Agency,True,MR ANGELITO S DAVID,False,Delisted,5234053 / 5251652,False,,True
#321 ONG BUILDING BONIFACIO STREET PINAMALAYAN ORIENTAL MINDORO,False,lfviaggi@gmail.com,False,12/8/2017 to 12/8/2019,LA FORTUNA VIAGGI NEL MONDO RECRUITMENT AND MANPOWER AGENCY INC. Private Employment Agency,False,JOHN ROBERT R MANOY,False,Valid License,09778434725,False,,True
"GF 812 & 2F 808 REINA REGENTE ST  BINONDO, MANILA",False,lic@pacific.net.ph,False,4/14/2007 to 4/13/2011,LABOR INTERNATIONAL CORPORATION Service Contractor,True,EDWARD C DIZON,False,Delisted,2321255/60,False,,True
SUITE 27 MIDTOWN RAMADA ARCADE ADRIATICO ST ERMITA,False,,True,1/20/1994 to 1/19/1996,LACAZ OVERSEAS MANAGEMENT CORPORATION  Private Employment Agency,True,MR NARCISO DELA FUENTE,False,Delisted,,True,,True
"784-A, QUIRINO AVENUE, BRGY. TAMBO PARAÃ‘AQUE",False,lacertacrd@lacerta.ph,False,8/1/2016 to 7/31/2020,"LACERTA SHIPPING AGENCIES PHILS., INC. Manning Agency",False,FLORA M IGNACIO,False,Valid License,8014269 / 8014274 / 8014279,False,www.lacerta.net,False
"614-616 ESTRAUDE ST BINONDO, MANILA",False,lakastao1993_agency@yahoo.com,False,3/8/2016 to 3/7/2020,LAKAS TAO CONTRACT SERVICE LTD. CO. Service Contractor,False,JOSEPHINE T.TAN,False,Valid License,02- 2428439 to 40/ 09178584459,False,,True
"2110 (GF) & RMS 201 & 205, 2/F, JEPCO BLDG, 2118 M MALATE, MANILA",False,lamhealth@rocketmail.com,False,9/22/2011 to 9/22/2015,LAM HEALTHCARE STAFFING CORP Private Employment Agency,True,MARGARITA CECE ARCILLA,False,Cancelled,400-5886/ 5168398,False,,True
24 GUAM ST BETTERLIVING SUBD PARA#AQUE M.M.,False,,True,3/1/1995 to 3/1/1997,LAMONT STAFFBUILDERS INTERNATIONAL  Private Employment Agency,True,MS LOURDES MONTGOMERY,False,Delisted,8219923,False,,True
"3F, 1641-A DIAN ST BGY SAN ISIDRO MAKATI CITY",False,lancepsinc@yahoo.com,False,7/1/2007 to 6/30/2011,LANCE PLACEMENT SERVICES INC Private Employment Agency,True,SARAH JANE S. CUSTODIO,False,Delisted,8884295,False,,True
UNITS 21 & 22 CARGO VILL CMPLX N.AQUINO AVE PQUE M,False,,True,8/6/1998 to 8/5/2000,LAND & HOUSING DEVELOPMENT CORPORATION  Construction Contractor,True,MS ELIZABETH ORBETA,False,Delisted,5510621,False,,True
GM 106 (MF) & RMS 303-304 TAFT OFFICE CTR 1986 TAF PASAY CITY,False,apn@landbasehr.com/annacino@landbasehr.com,False,1/25/2016 to 1/24/2020,LANDBASE HUMAN RESOURCES COMPANY Private Employment Agency,False,AGUSTIN P. NACINO,False,Valid License,9945481/ 9256497/ 5211714/ 09178782005,False,www.landbase.net,False
"RMS 502,503 & 407 LBH BLG, 1431 A. MABINI ST ERMITA, MANILA",False,,True,1/18/2008 to 1/18/2012,LANDMARK MANPOWER INTERNATIONAL AGENCY Private Employment Agency,True,ROSALINDA A. MANIEGO,False,Cancelled,6662799,False,,True
2/F DCG BLDG DELA ROSA & LEGASPI ST MAKATI MM,False,,True,to 11/10/1983,LANDOIL RESOURCES CORPORATION  Construction Contractor,True,MR NICASIO DE VENECIA,False,Cancelled,858702 / 885541,False,,True
"RM 504, L&S BLDG, 1414 ROXAS BLVD ERMITA, MANILA",False,hr@laqinternational.com,False,6/23/2011 to 6/22/2015,"LAQ INTERNATIONAL PLACEMENT, INC. Service Contractor",True,MA LUISA B PETALLO,False,Cancelled,,True,www.laqinternational.com,False
878 G/F DONA MATILDE BLDG L.GUINTO ST ERMITA,False,,True,to 11/25/1984,LAS PALMAS INTERNATIONAL MANPOWER CORPORATION Private Employment Agency,True,CAPT DONALD V PALMA,False,Forever Banned,5217060,False,,True
MATILDE BLDG 878 APACIBLE COR L.GUINTO ST ERMITA,False,,True,7/11/1986 to 7/11/1988,LAS PALMAS INTERNATIONAL SHIPPING CORPORATION Manning Agency,True,CAPT DONALD V PALMAS,False,Forever Banned,508450 / 5217060,False,,True
S2B 2F ALBAR BLDG 425 A.FLORES ST ERMITA MANILA,False,,True,5/19/1994 to 5/19/1996,LASCO INTERNATIONAL MANPOWER AGENCY INC  Private Employment Agency,True,MS FREDELINA M LASCO,False,Delisted,593222,False,,True
"GF 1636 BLG 1636 F AGONCILLO ST MALATE, MANILA",False,lasuertemanila@msn.com,False,6/9/2014 to 6/8/2018,"LASUERTE INTERNATIONAL MANPOWER AGENCY, INC. Private Employment Agency",True,DEBBIE S LAO,False,Cancelled,5362251/ 5362041,False,,True
"R303 PIERRE N PAUL BLG 505 AFLORES ST COR A MABINI ERMITA, MANILA",False,carol@laumelintl.com,False,5/31/2016 to 5/30/2020,LAU` MEL INTERNATIONAL STAFFING SERVICES INCORPORATED (FOR: LAU` MEL INTL Private Employment Agency,False,CAROLYN C. CENTENO,False,Valid License,536-3671/ 09167965800,False,www.laumelinternational.com,False
"SUITE A, 11/F, G.E. ANTONINO BLDG, T.M. KALAW ST C ERMITA, MANILA",False,info@laurelcarriers.com,False,2/27/2016 to 2/26/2020,"LAUREL CARRIERS PHILIPPINES, INC. Manning Agency",False,FERDINAND G DOMASING,False,Valid License,247-7450/ 354-7307/ 09999933440,False,www.laurelcarriers.gr,False
"S301,302,303,304&306, 3F, MILANDRE CTR, 982 QUEZON QUEZON CITY",False,laurin@laurinmaritime.ph,False,10/28/2016 to 10/27/2020,LAURIN MARITIME PHILIPPINES INC (FORMERLY PHIL-WORLD SHIPPING SERVICES CORP Manning Agency,False,MA LOURDES M CANARIA,False,Valid License,373-6963 loc 101,False,www.laurinmaritime.com,False
"RMS 301, 304 & 306 MRS BLDG , 1431 A MABINI STREET ERMITA, MANILA",False,lbhinternationalplacement@yahoo.com,False,3/16/2012 to 3/16/2016,LBH INTERNATIONAL PLACEMENT AGENCY Private Employment Agency,True,ATTY OLIVER D BAYOT,False,Cancelled,63-2-254-6983 / 63-2-353-0895,False,www.lbh-ipa.com,False
"3F, 59 MULTINATIONAL AVE EXT, MULTINATIONAL VILL PARAÃ‘AQUE",False,lbkskillsproviders@yahoo.com,False,10/14/2015 to 10/13/2019,LBK SKILLS PROVIDERS CORP Private Employment Agency,False,JOVELYN C SALVADOR,False,Valid License,8131992 / 8246884,False,,True
"M3-5,R300,301,302,304,305&401GOCHANGCO,610TM KALAW ERMITA, MANILA",False,ceo@e-recruitment.com.ph,False,11/7/2015 to 11/6/2019,LBS RECRUITMENT SOLUTIONS CORP (FORMERLY LBS E-RECRUITMENT SOLUTIONS CORP) Private Employment Agency,False,LORETO SORIANO,False,Valid License,5244745/ 5244750/ 09287923706,False,www.lbsrecruitment.com.ph,False
SUITE 2094 V.V.SOLIVEN BLDG EDSA SAN JUAN M.M.,False,,True,to 8/21/1985,LC OVERSEAS EMPLOYMENT RECRUITER  Private Employment Agency,True,MR BENJAMIN V LUNA,False,Forever Banned,789961,False,,True
SUITE 23 & 28 MIDLAND PLAZA ADRIATICO ERMITA MLA,False,,True,to 3/16/1985,LCC GENERAL SERVICES & PLACEMENT AGENCY  Private Employment Agency,True,MS CONSUELO C LEUS,False,Forever Banned,584616 / 5216878,False,,True
"1137JULIO NAKPIL ST., MALATE, MANILA",False,,True,7/6/2000 to 6/27/2002,LE FELIZ INTER-UNIVERSAL MANPOWER SERVICES CORPORATION Private Employment Agency,True,MS ROSARIO D BELARMINO,False,Delisted,5216860,False,,True
RM.I-D JACINTO BLDG 173 YAKAL ST MAKATI M.M.,False,,True,to 8/26/1984,LE GIRON BUILDERS ENTERPRISES  Construction Contractor,True,MR LOLITO E GIRON,False,Forever Banned,,True,,True
*RM.2A 284 DO#A ANITA BLDG E.RODRIGUEZ AVE QC,False,,True,5/19/1993 to 5/18/1995,LE MOND SHIPPING CORP(FOR RED LENS MANNING CORP) Manning Agency,True,MR ROBERT LAPITAN,False,Cancelled,3530912 / 2023122,False,,True
"2655 A.BAUTISTA ST MALATE, MANILA",False,recruit@lead.com.ph,False,4/14/2016 to 4/13/2020,LEAD RESOURCES MANAGEMENT CORP. (FORMERLY VEAM ENT. CO.) Private Employment Agency,False,JOHN FELICISIMO MANECLANG,False,Valid License,5212558/ 5253798/ 3101833 to 34/ 09087296526,False,www.lead.com,False
5/F TRINITY BLDG. 636 TM KALAW ERMITA MANILA,False,,True,5/5/1996 to 5/4/1998,LEADING MARITIME SERVICES INC  Manning Agency,True,ISAGANI Q LISACA,False,Delisted,5259435 / 5259436,False,,True
"UNIT 1040, GF, MPR BLG, 1044 ALHAMBRA ST ERMITA, MANILA",False,samba5000@hotmail.com,False,8/23/2014 to 8/22/2018,LEADWELL INTERNATIONAL MANPOWER SERVICES INC (FOR NPJ PLCMT & PROM AGENCY) Service Contractor,False,ANALIZA S ALENEZI,False,Valid License,242-5941,False,www.leadwellinternational.com,False
4704 ANSA BLDG RM204 SOLCHUAGA COR TELLA P.TAMO MK,False,,True,4/12/1994 to 4/12/1996,LEAH INTERNATIONAL MANPOWER SERVICES INC Service Contractor,True,,True,Delisted,853847 / 3631700,False,,True
"UNIT 28, BIRCH TOWNHOMES, 4363 DAYAP ST PALANAN, MAKATI",False,ofeliamgajete@yahoo.com.ph,False,10/26/2015 to 10/25/2019,LEDMIR HUMAN RESOURCES EXCHANGE CORP. Private Employment Agency,False,OFELLA M GAJETE,False,Valid License,5518029/ 28/ 5518723,False,,True
"PLARIDEL STREET, LOOC, MANDAUE CITY CEBU",False,leesvic@yahoo.com,False,2/21/2016 to 2/20/2020,LEES UNITED INTERNATIONAL CORP. Private Employment Agency,False,ESTRELLA B NG,False,Valid License,(032) 2682998/(032) 513-5212,False,www.leesunitedintl.com,False
"RS314,TAFT CENT EXCHANGE MALL, TAFT COR GIL PUYAT PASAY CITY",False,leewardmarineservices@ymail.com,False,8/24/2017 to 8/23/2021,LEEWARD MARINE SERVICES INC Manning Agency,False,DELFIN D DEL CASTILLO,False,Valid License,8337558,False,,True
"U1001, PEARL OF THE ORIENT TOWER, 1240 ROXAS BLVD ERMITA, MANILA",False,saudiphilmanpower@gmail.com,False,12/9/2014 to 12/9/2018,LEGACY HUMAN RESOURCE INTERNATIONAL INC. (FOR: SAUDIPHIL MANPOWER SCVS INC) Private Employment Agency,False,YSMAEL TAGO MIMBALA ALI,False,Valid License,5619622/0917-6970213/0919-4965132(mobile),False,,True
"GF & 2F, 1676-D DIAN STREET SAN ISIDRO, MAKATI",False,leila_manpower@yahoo.com.ph,False,12/13/2017 to 12/12/2021,LEILA INTERNATIONAL SERVICES INC (FORMERLY: LEILA`S MANPOWER SERVICES) Private Employment Agency,False,LEILA PULIDO CONCEPCION,False,Valid License,239-6632/239-6051,False,leilasmanpower.com,False
"2F, 156 BLG, 156 DOÃ‘A SOLEDAD AVE, BETTER LIVING S PARAÃ‘AQUE",False,vso@leitzgo.com.ph,False,1/28/2016 to 1/28/2020,LEITZ GO INTERNATIONAL RECRUITMENT INC Private Employment Agency,False,LEA P ARUJADO,False,Valid License,(632) 8776122 (telefax),False,www.leitzgo.com.ph,False
SUITE 119 ICTTI 68 EDSA COR PINATUBO MANDALUYONG,False,,True,to 7/15/1986,LEO MANPOWER SERVICES  Private Employment Agency,True,MR PATRICIO DELA CRUZ JR,False,Delisted,,True,,True
"915 PRES.QUIRINO AVE COR LEON GUINTO ST MALATE, MANILA",False,leonismanning@leonisnav.com.ph,False,7/24/2004 to 7/23/2010,LEONIS NAVIGATION COMPANY INC Service Contractor,True,CAPT MOBO B PATRICIO,False,Delisted,5238646-50,False,,True
"915 PRES.QUIRINO AVE COR LEON GUINTO ST MALATE, MANILA",False,leonismanning@leonisnav.com.ph,False,7/24/2014 to 7/23/2018,LEONIS NAVIGATION COMPANY INC Manning Agency,False,CAPT HERNANI P. FEUSCA,False,Valid License,5238646-50,False,,True
NO.8 JUDGE JIMENEZ ST COR E.RODRIGUEZ AVE QC,False,,True,7/6/1992 to 7/5/1994,LEVERAGE INTERNATIONAL CONSULTANTS INC  Private Employment Agency,True,MS CECILIA A SANCHEZ,False,Delisted,7111071 / 7111073,False,,True
4427 CALATAGAN COR IBARRA ST PALANAN MAKATI CITY,False,,True,4/25/1992 to 4/19/1994,LEXICON MANPOWER CORPORATION  Private Employment Agency,True,MR MIGUEL G ZARAGOSA,False,Delisted,8310931 / 8310931,False,,True
"NAGERONG, LAZI SIQUIJOR SIQUIJOR, SIQUIJOR",False,Lexusinc2002@yahoo.com.ph,False,1/29/2011 to 1/28/2015,LEXUS INC Service Contractor,True,ORPHEUS A. FUA,False,Cancelled,9216534,False,,True
U4-6 2038 H20 BLDG F B HARRISON ST PASAY CITY PASAY CITY,False,,True,1/12/2010 to 1/12/2014,LFC INTERNATIONAL HUMAN RESOURCES Private Employment Agency,True,LUALHATI F. CLAUDIO,False,Cancelled,4003512,False,,True
"GROUND FLOOR, 1736-B DIAN ST. PALANAN, MAKATI",False,lghinternational@ymail.com/lghi.info@gmail.com,False,3/18/2016 to 3/17/2020,LGH INTERNATIONAL SERVICES INC Service Contractor,False,ANGELINA G. INABIOHAN,False,Valid License,5514105/ 2398431/0939-9216282 (mobile),False,,True
919 P.PAREDES COR LERMA STS SAMPALOC MANILA,False,,True,to 8/18/1986,LGR INTERNATIONAL MANPOWER SERVICES  Private Employment Agency,True,MS LYDIA REGALA,False,Forever Banned,352976,False,,True
NO.15 12TH STREET NEW MANILA QUEZON CITY,False,,True,5/7/1994 to 5/6/1996,LHDC SUPPORT SYSTEMS INC  Service Contractor,True,MR JOSE T PARDO,False,Delisted,798698 / 7217264,False,,True
"1ST AND 2ND FLRS, 151 SAMPAGUITA ST, NAPICO MANGGAHAN, PASIG CITY",False,lidien.emplt@yahoo.com,False,12/23/2014 to 12/22/2018,"LI DIEN PROMOTIONS & EMPLOYMENT SERVICES, INC. Private Employment Agency",False,MYRNA B. CALUB,False,Valid License,7942082,False,,True
8TH FLR FILIPINAS LIFE BLDG AYALA AVE MAKATI MM,False,,True,to,LIANGA BAY LOGGING  Service Contractor,True,MR ARMANDO T CRUZ,False,Inactive,888881,False,,True
LEGASPI TOWERS 300 VITO CRUZ COR ROXAS BLVD MM,False,,True,to 5/19/1984,LIBERTY CONSTRUCTION & DEVELOPMENT CORPORATION Construction Contractor,True,MR HORACIO C ABRANTES,False,Inactive,,True,,True
"2F FORTUNE BLG, 144 PASIG BLVD,BAGONG ILOG, PASIG CITY",False,liboonz_international@yahoo.com,False,12/8/2005 to 12/8/2006,LIBOONZ INTERNATIONAL MANPOWER AGENCY Private Employment Agency,True,YOLANDA L. MATIAS,False,Cancelled,6721745/ 6721445,False,,True
1745 TAFT AVE MALATE MANILA,False,,True,to 9/3/1985,LIBRA INTERNATIONAL PLACEMENT & TRADING INC Service Contractor,True,MR JOSE L ALCABASA SR,False,Cancelled,,True,,True
1253 PENAFRANCIA ST COR P. QUIRINO AVE EXT PACO,False,soledad@pldtdsl.net/lidros@pldtdsl.net,False,12/18/2002 to 12/17/2006,LIDROS SERVICE CONTRACTOR INC (JS SERVICE CONTRACTOR) Service Contractor,True,MS SOLEDAD SM DEL ROSARIO,False,Cancelled,5631940/5220746/5639008,False,www.lidros.net,False
"R250 COLON DEV CORP BDG II COLON COR JAKOSALEM STS CEBU CITY, CEBU",False,,True,2/23/2007 to 2/23/2008,LIFE SUPPORT INTERNATIONAL MANPOWER SERVICES INC Private Employment Agency,True,FEVIS S. JABAYBAY,False,Delisted,,True,,True
1901 REMEDIOS COR MODESTO STS MALATE MANILA,False,,True,3/8/2012 to 3/7/2016,LIFELINE INTERNATIONAL PHILS INC Service Contractor,True,RONALD G. RAMOS,False,Cancelled,5232803 / 5232805,False,,True
"2F, FERON BLG, 9590 KAMAGONG COR BAGTIKAN STS SAN ANTONIO VILLAGE, MAKATI",False,myjob@lifelinks.com.ph,False,2/20/2016 to 2/19/2020,LIFELINKS INTERNATIONAL RESOURCES INC Private Employment Agency,False,JAIME MIGUEL G DE SEQUERA,False,Valid License,8150407 / 7981111 local 3201 to 3202 / 09989685750,False,www.lifelinks.com.ph,False
"UNIT 3 AGONCILLO TOWN HOUSE AGONCILLO STREET ERMITA, MANILA",False,lifeworkmanpowerservices@gmail.com,False,2/27/2017 to 2/27/2019,LIFEWORK INTERNATIONAL MANPOWER SERVICES INC Private Employment Agency,False,CECILIA IRENE O SOLIVIO,False,Valid License,(02) 2515126 / 09152069105,False,,True
"102A,104&105, PEARL OF THE ORIENT TWR, 1240 R BLVD ERMITA, MANILA",False,inquiry@lhphil.com / desiree@lhphil.com,False,2/7/2016 to 2/6/2020,LIGHT & HOPE OVERSEAS PLACEMENT AGENCY INC. Private Employment Agency,False,BELLA PORTIA V ROSS,False,Valid License,5595904 / 09283708927,False,www.lightandhopeph.com,False
2ND FLR EUROVILLA COND LEGASPI VILL MAKATI,False,,True,6/1/1988 to 5/26/1989,LILY SHIPPING CORP  Philippine Registered Vessel,True,MR BENJAMIN R BERNARDO,False,Delisted,,True,,True
"U203 &205, PAGE I BLDG, ACACIA AVENUE, MADRIGAL BU AYALA ALABANG, MUNTINLUPA",False,admin@linkasiamanpowersolutions.com,False,11/18/2014 to 11/17/2018,LINK ASIA MANPOWER SOLUTIONS CORP Private Employment Agency,False,,True,Valid License,(02) 8163258,False,www.linkasiamanpowersolutions.com,False
1706 E.RODRIGUEZ SR AVE COR LOS ANGELES CUBAO QC,False,,True,5/28/2004 to 5/27/2008,LINKSTAFF SERVICES INC Private Employment Agency,True,MS LINA PRIMA ALBA LIMBO,False,Cancelled,7214188/ 7217370/ 7220964,False,,True
1411 VITO CRUZ EXT SN ANTONIO VILLAGE MAKATI M.M.,False,,True,to 3/22/1985,LION MANPOWER RECRUITING AGENCY  Private Employment Agency,True,MR ZACARIAS M MENDOZA,False,Forever Banned,,True,,True
U-8 4F ROYAL BAY TER`CES CONDO UN AVE ERMITA MANIL,False,,True,8/16/2000 to 8/15/2002,LIONESS INT`L PLACEMENT AGENCY PHILS.  Private Employment Agency,True,ERLINDA P SERRANO,False,Revoked,5253815 / 5263818,False,,True
2/F DITZ BLDG 444 TM KALAW ST ERMITA MANILA,False,litonjua@skynet.net,False,2/17/2004 to 2/16/2008,LITONJUA & COMPANY INC Manning Agency,True,MR EDUARDO K LITONJUA,False,Delisted,5211951TO 57,False,,True
1427 ANTONIO MACEDA ST SAMPALOC MANILA,False,,True,12/19/1991 to 12/18/1993,LIVI INTERNATIONAL  Private Employment Agency,True,MS LILY VICTORIA AZARCON,False,Delisted,501721,False,,True
"3RD & 4TH FLOORS, ADK PLAZA COMMERCIAL CENTER, 212 MALATE, MANILA",False,farida_lizsil@yahoo.com,False,4/28/2015 to 4/27/2019,LIZSIL INTERNATIONAL MANPOWER AGENCY Private Employment Agency,False,ULANBAI S LIZARDO,False,Valid License,5731066/ 09291559224/ 09155350019,False,,True
475 E.RODRIGUEZ SR BLVD QUEZON CITY,False,,True,10/5/1992 to 10/4/1994,LM CAMUS ENGINEERING CORPORATION  Construction Contractor,True,MR LUIS M CAMUS,False,Delisted,985151 / 9229038,False,,True
519 E.DELOS SANTOS AVE CUBAO QUEZON CITY,False,,True,to 4/21/1984,LM POWER ENGINEERING CORPORATION  Construction Contractor,True,MR LUIS L MENDOZA,False,Inactive,,True,,True
"1881 MA. OROSA STREET MALATE, MANILA",False,lmbwsi@yahoo.com,False,7/29/2015 to 7/28/2019,"LMB WORLDWIDE SERVICES, INC. Private Employment Agency",False,BELLA REYES RODRIGUEZ,False,Valid License,4748678/7084693,False,,True
"U203,204&205 J&F BLDG.I KINGSVILLE ARCADE M. HWAY ANTIPOLO CITY, RIZAL",False,,True,1/24/2010 to 7/23/2010,LMKC INTERNATIONAL RECRUITMENT INC. Private Employment Agency,True,LILIA C. CASANOVA,False,Delisted,682-1821,False,,True
"S-1 COLORADO BLDG 1334 F AGONCILLO ST MANILA ERMITA, MANILA",False,lmlmanpower@gmail.com,False,6/19/2016 to 6/18/2020,LML HUMAN RESOURCES SERVICES Private Employment Agency,False,LORENA M. LASALA,False,Valid License,4843632 / 4981389,False,,True
RMS 316&318 BF CONDO BLDG A. SORIANO AVE IN`MUROS,False,,True,2/18/2002 to 2/17/2004,"LMS MANNING, INC.  Manning Agency",True,CAPT DONATO P MARFIL,False,Delisted,5275854,False,,True
"1ST & 2ND FLRS, J & J BLDG, 1936 SAN MARCELINO ST MALATE, MANILA",False,ludy_lnsagency@yahoo.com,False,4/11/2016 to 4/10/2020,LNS INTERNATIONAL MANPOWER SERVICES CORPORATION (FORMERLY L.N.S. INTERNATIO Private Employment Agency,False,LUDEVINA E CASABUENA,False,Valid License,2581678/5240940/5673171/09998817403,False,www.lnsmanpower.com,False
"LOADSTAR BLDG 1294 ROMUALDEZ ST PACO, MANILA",False,,True,10/30/2014 to 10/15/2017,LOADSTAR INTERNATIONAL SHIPPING INC Philippine Registered Vessel,False,MR HENRY U TANHUECO,False,Valid License,,True,,True
68 KALAYAAN AVE DILIMAN QUEZON CITY,False,,True,7/27/2002 to 7/26/2006,LOCKWELL BUILDERS INC Construction Contractor,True,ENGR DONATO T PANGILINAN,False,Delisted,9215841 / 9225015/4360937,False,,True
"8/F,R-605 &7A STANISCO TWR 999 P GIL COR AGONCILLO ERMITA, MANILA",False,logagencyinc@gmail.com,False,4/22/2014 to 4/22/2018,LOG INTERNATIONAL HR & RECRUITMENT AGENCY INC Private Employment Agency,False,ANNA LORWINA D. GOSUICO,False,Valid License,6213958/256-1139/ 09288485467,False,www.loginternationalrecruit.com,False
"03 PONCE STREET SAN LORENZO VILLAGE, MAKATI",False,irene@longterm.com.ph,False,4/22/2014 to 4/22/2018,LONG TERM RECRUITING AND DEVELOPMENT CORP Private Employment Agency,False,FAUSTINO O. SALUD,False,Valid License,8179220,False,www.longtermrecruiting.net,False
"G/F & 2/F, 1677-C DIAN STREET, BRGY. SAN ISIDRO MAKATI",False,loramac.corp@gmail.com,False,1/26/2016 to 1/25/2020,LORAMAC PROMOTIONS CORPORATION Private Employment Agency,False,LORNA OCON,False,Valid License,02-748-5431/ 09777405527,False,,True
RM 404 ELCO BLDG 202 E. RODRIGUEZ SR BLVD QC,False,,True,10/26/1994 to 10/26/1998,"LORAN INTERNATIONAL OVERSEAS RECRUITMENT CO., INC. Private Employment Agency",True,MS LORNA C ORCIGA,False,Delisted,7230071,False,,True
3RD FLR KING`S COURT BLDG 2129 PASONG TAMO MAKATI,False,,True,2/5/1989 to 2/5/1991,LORENTZEN MARITIME INC  Philippine Registered Vessel,True,MS THELMA A MANUEL,False,Delisted,8164875 / 8171312,False,,True
"202A,204,205,217,309,311,410 GEDISCO CTR ERMITA",False,,True,12/7/1996 to 12/6/1998,LORICH INTERNATIONAL MANPOWER SERVICES  Private Employment Agency,True,MS ALMA TOLENTINO,False,Delisted,5254921,False,,True
RM 2-A 2/F 1828 SN MARCELINO ST MLTE MLA,False,losninosdelmar@yahoo.com,False,3/10/2005 to 3/9/2009,LOS NINOS DEL MAR MARINE SERVICES Manning Agency,True,DOMINGO M GOMEZ,False,Cancelled,303-0270,False,,True
"R702&704,7F S&L BLG.1500 ROXAS BLVD., ERMITA, MANILA",False,crew.lotship@gmail.com,False,8/14/2015 to 8/13/2019,"LOTUS SHIPMANAGEMENT, INC. Manning Agency",False,MARIANITO Z AGUISANDA,False,Valid License,4002189 up to 92,False,www.lotship.com,False
