Address,Address Missing,Email Address,Email Missing,License Validity,Name,Negative Status,Official Representative,Representative Missing,Status,Tel No/s,Telephone Missing,Website,Website Missing
112 GALANG WONG BLDG 1143 MC ARTHUR HWAY ANGELES,False,,True,1/16/1994 to 1/15/1996,NEPLUM INC  Private Employment Agency,True,MR EDUARDO R ANTONIO,False,Delisted,2444,False,,True
"RM403-B GEDISCO CTR 1566-1568 P.GIL ST ERMITA, MANILA",False,,True,9/21/1994 to 9/21/1996,C.B.S. PLACEMENT AGENCY CORPORATION  Private Employment Agency,True,MR APOLINARIO SORIANO,False,Cancelled,981622,False,,True
"PLAZA Q,R,S,T,U & X, AURORA PLAZA, ARQUIZA COR J B ERMITA, MANILA",False,hr.mejainternational@gmail.com,False,3/4/2014 to 3/4/2018,MEJA INTERNATIONAL MANPOWER AGENCY INC Private Employment Agency,False,MARINEL C MERCADO,False,Valid License,2511827 / 2474098 /2515822/ 2516962/ 09777286681,False,,True
"R401 JAPER PLACE CONDO 19 EISENHOWER ST MANILA GREENHILLS, SAN JUAN",False,GOEASTERN@GMAIL.COM,False,8/29/2008 to 8/29/2010,G.O. EASTERN CONSTRUCTION CORP Construction Contractor,True,BENJAMIN T. GUINGONA JR.,False,Delisted,7276129/7219247,False,,True
SUITE 23 & 28 MIDLAND PLAZA ADRIATICO ERMITA MLA,False,,True,to 3/16/1985,LCC GENERAL SERVICES & PLACEMENT AGENCY  Private Employment Agency,True,MS CONSUELO C LEUS,False,Forever Banned,584616 / 5216878,False,,True
"S401,402,403&406 FMSG BLG, 1823 E.RODRIGUEZ SR CUBAO, QUEZON CITY",False,info@vitalwealthmanpowerresources.com,False,8/24/2011 to 8/24/2015,VITAL WEALTH MANPOWER RESOURCES CORPORATION Private Employment Agency,True,GEORGE O ROOS,False,Delisted,,True,vitalwealthmanpowerphil.com,False
U-101 ONE CORPORATE PLAZA 845 A ARNAIZ AVE MAKATI,False,admin@seagemph.com,False,9/6/2006 to 9/6/2010,SEA GEM MARITIME INTERNATIONAL INC Manning Agency,True,CIELO B. PENALOSA,False,Delisted,8938975/8933832,False,,True
"G/F & 2/F, 1677-C DIAN STREET, BRGY. SAN ISIDRO MAKATI",False,loramac.corp@gmail.com,False,1/26/2016 to 1/25/2020,LORAMAC PROMOTIONS CORPORATION Private Employment Agency,False,LORNA OCON,False,Valid License,02-748-5431/ 09777405527,False,,True
GF(PORTION) &2F EASTGATE CENTRE NO 169 EDSA MANDALUYONG,False,iotc@eastgategroup.com.ph,False,12/22/2015 to 12/21/2019,ISLAND OVERSEAS TRANSPORT CORP Manning Agency,False,MARIANO V ARANETA JR,False,Valid License,5336101 / 5336102,False,IOTC.PH,False
2ND FLR OLIVARES BLDG 8285 SUCAT RD PARANAQUE,False,,True,to 11/29/1985,DELMA MANAGEMENT INTERNATIONAL  Service Contractor,True,MS SALUD O ARCILLA,False,Forever Banned,8201579,False,,True
AURORA PLAZA BLDG J BOCOBO COR ARQUIZA ERMITA,False,,True,to,EMES MANPOWER EXPONENT SERVICES  Private Employment Agency,True,MR ENGRACIO R VERGARA,False,Cancelled,,True,,True
"RM 302, 3F, EXECUTIVE BLDG CTR, GIL PUYAT COR MAKA MAKATI",False,arkoverseas_hrc2011@ymail.com,False,4/7/2015 to 4/6/2019,ARK OVERSEAS HUMAN RESOURCE CORP Private Employment Agency,False,HEDY LIZA U VANZUELA,False,Valid License,818-6516 / 09994165086,False,,True
"8839 SAMPALOC AVE., SAN ANTONIO VILLAGE MAKATI",False,info@bbpi.com.ph,False,7/13/2010 to 7/12/2014,EMPLEOS INC. Private Employment Agency,True,JOCELYN SOY SOLAR,False,Cancelled,4661991,False,www.bbpi.com,False
"2/F COMMODORE BLG.442 ARQUIZA ST,MANILA",False,,True,2/3/2000 to 2/1/2002,"DIMENSIONAL INTERNATIONAL RECRUITMENT AGENCY, INC. Private Employment Agency",True,,True,Delisted,310-3370/ 6523557,False,,True
"145 LANDCO CORP CTR 11/F UNIT 114 BAJADA DAVAO CTY DAVAO CITY, DAVAO DEL SUR",False,panascophilippines@gmail.com,False,5/17/2011 to 5/17/2015,PANASCO PHILIPPINES RECRUITMENT AGENCY CORP Private Employment Agency,True,PHILIP S PANTOJAN,False,Delisted,(082) 221-0921/ 0949-3785464/0947-3830059,False,,True
238A CRUZ BLDG P OCAMPO SR AVE MAKATI,False,,True,7/19/2001 to 7/18/2003,ASIATIC SEAFARERS AGENCY INC Manning Agency,True,FELIX R RAVELAS,False,Denied Renewal,,True,,True
UNIT O MARISAN ARCADE 2943 DEL PILAR S`SUPER H-WAY,False,,True,11/25/1993 to 11/24/1995,DOMA MANPOWER CENTER  Private Employment Agency,True,MS DOLORES O MAGAY,False,Delisted,8435205 / 885234,False,,True
"3F-B,RUBETAN BLG III,88 ALABANG-ZAPOTE,PAMPLONA I LAS PIÃ‘AS",False,manredcorp@yahoo.com/ manredcorp@gmail.com,False,10/11/2015 to 10/10/2019,MANILA RESOURCE DEVELOPMENT CORPORATION Private Employment Agency,False,JOSELITO O BINAY II,False,Valid License,5412334 / 09177826990,False,www.manredphillipines.com,False
88 F AMORLINAS BLDG. KAMIAS RD QUEZON CITY,False,,True,8/16/2004 to 8/16/2005,SJR DANCE STUDIO & PROMOTION INTERNATIONAL INC. Private Employment Agency,True,VIOLETA E. RECINTO,False,Delisted,9281898,False,,True
"4F, GARCIA BLDG, 1381 LANUZA ST PACO, MANILA",False,hopewell2004@gmail.com/hopewell04@yahoo.com,False,8/11/2015 to 8/10/2019,"HOPEWELL OVERSEAS MANPOWER NETWORK, INCORPORATED Private Employment Agency",False,CATHERINE B BAMAHREZ,False,Valid License,5240629/ 09178870732,False,www.hopewellmanpower.net,False
5F VERNIDA IV 128 ALFARO ST. SALCEDO VILL MAKATI,False,,True,6/25/2008 to 6/24/2012,PROSPERITY STEAMSHIP CO. (PHILS.) INC Manning Agency,True,JESUS E. AVECILLA JR.,False,Delisted,8131032 / 8124981,False,,True
"ROOM 202 TRINITY BUILDING 636 T M KALAW STREET ERMITA, MANILA",False,ysabellerei@gmail.com,False,11/24/2014 to 11/24/2015,YSABELLE REI INTERNATIONAL MANPOWER AGENCY INC Private Employment Agency,True,MAE M MINDANA,False,Cancelled,5241368/ 5860088,False,www.ysabellerei.com,False
RM.41 MATRINCO BLDG 2178 PASONG TAMO MAKATI,False,,True,to 5/24/1986,RAYDECO INTERNATIONAL DEVELOPMENT & EMPLOYMENT CORPORATION Private Employment Agency,True,MR DOROTEOB JACOB JR,False,Delisted,8311332,False,,True
319 MARIWASA BLDG AURORA BLVD QUEZON CITY,False,,True,to,PI CONSTRUCTION & SERVICES INC  Construction Contractor,True,MR RAMON NACU,False,Cancelled,,True,,True
4/F SHIPPING CTR BLDG 707 A.SORIANO INTRAMUROS,False,,True,11/15/1989 to 11/15/1993,SEAGULL SHIPMANAGEMENT & TRANSPORT INC  Manning Agency,True,MR FLORENTINO SANTOS JR,False,Delisted,473461 / 461493,False,,True
"U101 & 102 GF CASA PENNSYLVANIA COND 1638 L GUINTO MALATE, MANILA",False,fluormanpower@yahoo.com,False,1/16/2018 to 1/16/2020,FLUOR MANPOWER AGENCY INC Private Employment Agency,False,ELMER M SY,False,Valid License,3982245,False,,True
G/F MIDLAND MANSIONS BLDG 839 PASAY ROAD MAKATI,False,,True,8/29/2002 to 8/28/2004,FILIPINAS MARINE CO INC Manning Agency,True,PEDIE H. LORESTO,False,Delisted,8924450/ 8173874,False,,True
"3F, 1641-A DIAN ST BGY SAN ISIDRO MAKATI CITY",False,lancepsinc@yahoo.com,False,7/1/2007 to 6/30/2011,LANCE PLACEMENT SERVICES INC Private Employment Agency,True,SARAH JANE S. CUSTODIO,False,Delisted,8884295,False,,True
"2F HARBOR CTR 11 BLDG RAILROAD & DELGADO STS SOUTH PORT AREA, MANILA",False,,True,8/13/2004 to 8/12/2007,ABOITIZ JEBSEN BULK TRANSPORT CORPORATION Philippine Registered Vessel,True,MA THERESA D GUTAY,False,Expired,5279980 TO 88,False,,True
"NO 8 SALINAS DRIVE LAHUG CEBU CITY, CEBU",False,,True,11/6/2001 to 11/6/2003,R & R JOB PLACEMENT AGENCY CORP. Private Employment Agency,True,ROSANNA R SAN GABRIEL,False,Delisted,2335872 / 2335871,False,,True
"U201&202 (2F) & UNIT 705 (7F) FSS BLG II 18 SCT TU LAGING HANDA, QUEZON CITY",False,info@quantumgroup-ph.com,False,11/6/2015 to 11/6/2019,QRD INTERNATIONAL PLACEMENT INC Private Employment Agency,False,GERARD B SANVICTORES,False,Valid License,(02) 375-1144/ 709-7772 / 09088946124,False,qrdinternational.com,False
DOOR G 1144 PASONG TAMO ST MAKATI CITY,False,,True,7/13/1981 to 8/1/1991,FIL-GER SHIPPING AGENCY INC  Manning Agency,True,MR ROBERTO ROSALES,False,Delisted,,True,,True
"U302-303 MARIUS ARCADIA BLDG L10A-2C RAYMUNDO AVE CANIOGAN, PASIG CITY",False,actsma_inc@yahoo.com,False,8/24/2011 to 8/24/2012,ACHIEVERS OF CAREER IN TECHNOLOGY AND SKILLS MANPOWER AGENCY (ACTSMA) INC Private Employment Agency,True,ARLENE C FLORES,False,Delisted,4774863,False,,True
3899 ARARO ST MAKATI CITY,False,,True,to 11/26/1987,PROGRESSIVE CONSTRUCTION INC  Construction Contractor,True,MR JACINTO R IGNACIO,False,Delisted,8319445,False,,True
"R307,309,408 & 414 EVEKAL B DG 855 A ARNAIZ AVENUE MAKATI",False,,True,4/6/2006 to 4/6/2010,ROYAL LUCKY INTERNATIONAL INCORPORATED Private Employment Agency,True,AURORA C. PAREDES,False,Cancelled,8932158,False,,True
3/F NERY BLDG QUIRINO AVE PARA#AQUE M.M.,False,,True,to 5/22/1986,NERBROS PLACEMENT AGENCY  Private Employment Agency,True,MS MA ALEGRIA J NERY,False,Cancelled,,True,,True
TACOMA & 2ND STS PORT AREA MANILA,False,,True,8/12/1986 to 8/12/1988,NATIONAL MARINE CORPORATION  Manning Agency,True,MR JOVINO G LORENZO JR,False,Delisted,492131 / 497041,False,,True
"3/F F&C BLDG. 2110 GIL PUYAT AVE., PASAY CITY",False,seabird@smartbro.net,False,11/10/2016 to 11/9/2020,"SEABIRD SHIP MANAGEMENT, INC. Manning Agency",False,ENGR. FIDEL I. FERRER,False,Valid License,5328235/ 8328237/ 09189196563,False,www.seabird.com.ph,False
"2F(RW) TM KALAW CENTER 667-A TM KALAW AVE ERMITA, MANILA",False,operations@gsmsc.com,False,1/14/2017 to 1/13/2021,GREAT SOUTHERN MARITIME SERVICES CORPORATION Manning Agency,False,MICHAEL G ARMAMENTO,False,Valid License,5361108,False,WWW.GSMSC.COM,False
**7611 CAEG BLDG G/F DELA ROSA ST MAKATI CITY,False,,True,2/5/1992 to 2/5/1994,GRANT INTERNATIONAL MANAGEMENT COMPANY  Service Contractor,True,MR ROGELIO M MORANA,False,Delisted,876863,False,,True
*RM.206 RIZALINA II ANNEX 1677 QUEZON AVE QC,False,,True,3/7/1994 to 3/5/1996,INTERZONAL MANPOWER SERVICES INC  Service Contractor,True,MR GEORGE CO,False,Delisted,,True,,True
391 J.RIZAL ST BO.NAMAYAN MANDALUYONG,False,,True,11/3/1988 to 11/27/1994,BMC MARINE INC  Philippine Registered Vessel,True,MR CHRISTOPHER C RAMOS,False,Delisted,788011 / 799251,False,,True
S-2B 2F TORRE DE SALCEDO CONDO SALCEDO VILL LEGASP,False,,True,2/20/2003 to 2/19/2007,AMER-ASIA LABOR RESOURCES & TRADING CORP  Service Contractor,True,MR FEDERICO O CAMPOS,False,Cancelled,8933305,False,,True
RMS C&E RAMAGI BLDG 1081 PEDRO GIL ST PACO,False,rcpaakm@hotmail.com,False,4/21/2004 to 4/20/2008,RCPA BUSINESS VENTURES Service Contractor,True,RAQUEL M ROBINSON,False,Cancelled,5217756/5366518,False,,True
UNIT 10 CUNETA ASTRODOME DERHAM ST PASAY CITY,False,,True,4/13/1998 to 4/11/2000,MARBEL PERSONNEL SERVICES  Service Contractor,True,MS MA RECANITA J TAGALAG,False,Delisted,5517616 / 5517617,False,,True
2ND FLR KEYSTONE BLDG BUENDIA MAKATI CITY,False,,True,to 11/16/1983,PACIFIC ASIA BUILDERS & DEVELOPMENT INC  Construction Contractor,True,MR ROLANDO CAPINPIN,False,Cancelled,882691 / 882693,False,,True
"U201, ERISHA COND,1142 P OCAMPO SR AVE COR DIAN MALATE, MANILA",False,krisaie.international@yahoo.com,False,3/18/2016 to 3/17/2020,"KRIS-AIE INTERNATIONAL, INC. Private Employment Agency",False,AGNES V. GIMENEZ,False,Valid License,5244788/5281991,False,www.krisaieinternational.com,False
"R401-403 KRISAMBET BLG 1015 Z.ROXAS MALATE, MANILA",False,,True,11/23/2005 to 5/23/2006,SMA INTL PLACEMENT AND PROMOTIONS INC. Private Employment Agency,True,SALVACION M. ALBA,False,Cancelled,5219234/5219514,False,,True
"31 ANTOINETTE ST,PARKWAY VILL, BGY A.SAMSON, SFDM QUEZON CITY",False,cpamsinc@gmail.com,False,2/23/2016 to 2/22/2020,"CENTURY PROMOTIONS & MANPOWER SERVICES, INC. Private Employment Agency",False,GEMMA A MERCADO,False,Valid License,(02) 5135439/ 0998-4688097 (mobile),False,,True
"U818,819&822 MEGA PLAZA ADB AVE ORTIGAS CTR PASIG",False,,True,11/26/2003 to 11/25/2007,ARLIMUR PROFESSIONAL SERVICES  Private Employment Agency,True,TERESITA L ARTIL,False,Delisted,6871351/52,False,,True
CHATEAU BLDG 2228 ZOBEL MAKATI CITY,False,,True,to 8/7/1986,JME BUILDERS INC  Construction Contractor,True,MR JAIME M EBREO,False,Delisted,853911 / 853914,False,,True
1ST MIDLAND COND BLDG AGUIRRE LEGASPI VILL MKTI MM,False,,True,to 9/18/1984,PHOENIX CONSTRUCTION INC  Construction Contractor,True,ATTY ALFREDO VILLAVERT JR,False,Cancelled,8188420 / 8188440,False,,True
"NO. 8 QUEZON ST., APARRI, CAGAYAN",False,,True,11/9/1999 to 11/7/2001,CAGAYAN EMPLOYMENT AND MANAGEMENT CONSULTANT Private Employment Agency,True,DONNABEL P RAPANAN,False,Delisted,,True,,True
"23RD-F EQUITABLE BANK TOWER PASEO DE ROXAS SALCEDO VILLAGE, MAKATI",False,giles@taisei.com.ph,False,8/3/2017 to 8/2/2019,TAISEI PHILIPPINE CONSTRUCTION INC Construction Contractor,False,MR GILES A FARINAS,False,Valid License,8860670,False,,True
M/F & 2F NO 61 GIL PUYAT AVE MAKATI,False,rpmedina@mariposainternational.com,False,10/9/2014 to 10/8/2018,MARIPOSA INTERNATIONAL SERVICES CO INC Service Contractor,False,REMEDIOS P.MEDINA,False,Valid License,8432978/ 8449597/ 0916-6101088 (mobile),False,,True
"S-10,16&25 2F MIDLAND PLAZA, ADRIATICO ST ERMITA, MANILA",False,,True,6/23/2003 to 6/22/2007,SAFEWAY INTERNATIONAL MANAGEMENT SVCS Private Employment Agency,True,VICTORIA MENDOZA,False,Cancelled,3021621/ 4003906/ 4004086,False,,True
NO.491 PEDRO GIL ST ERMITA MANILA,False,,True,to 1/7/1986,TIMTIMAN CONSTRUCTION  Construction Contractor,True,MR NICASIO T TIMTIMAN,False,Cancelled,,True,,True
1888 M OROSA ST MALATE MANILA,False,,True,6/28/1999 to 6/26/2001,WESTWORLD INTERNATIONAL MANPOWER RESOURCES Private Employment Agency,True,LEANDRO D FERNANDO,False,Delisted,5215389 / 5268179,False,,True
5F VALDERRAMA BLDG 107 ESTEBAN ST MAKATI,False,,True,5/16/1986 to 5/16/1988,ABACUS INTEGRATED SERVICES INC  Service Contractor,True,MS CONSUELO M VALDERRAMA,False,Delisted,858272 / 858248,False,,True
"RMS 303 & 304 JALANDONI BLDG 1444 A. MABINI ST ERMITA, MANILA",False,al_niel2007@yahoo.com,False,1/12/2015 to 1/11/2019,AL-NIEL INTERNATIONAL RECRUITMENT AGENCY Private Employment Agency,False,AMELIA C OLIQUINO,False,Valid License,(02) 5624307 / 09954283332,False,,True
39 PANAY AVE. QUEZON CITY,False,,True,12/2/1999 to 11/29/2001,EXPLORER MANPOWER INTERNATIONAL  Private Employment Agency,True,MARICHU L ERMITANO,False,Delisted,3712795,False,,True
2F RMS 9-10 RENADAR BLDG 1360 L.GUINTO ERMITA MLA.,False,,True,3/12/1996 to 9/11/1996,JRP MANPOWER SERVICES  Private Employment Agency,True,JANET PARRENO,False,Delisted,,True,,True
7823 MERG BLDG MAKATI AVENUE MAKATI,False,,True,6/15/1987 to 5/28/1988,PRIMUS SHIPPING CORPORATION  Philippine Registered Vessel,True,MS RIZALINA L LAMZON,False,Delisted,,True,,True
"S312, 313 AND S1200, ERMITA CTR BLDG, 1350 ROXAS B ERMITA, MANILA",False,cmi@conautic.com,False,10/27/2016 to 10/26/2020,CONAUTIC MARITIME INC (FORMERLY NIPPI CORPORATION) Manning Agency,False,MAURO B MONZON,False,Valid License,5280409/5277596,False,www.conautic.com,False
U15 AURORA PLAZA 936 AURORA BLVD CUBAO QC,False,,True,7/5/1998 to 7/3/2000,EUROPAC TRADERS INTERNATIONAL INC  Service Contractor,True,MR ROBERTO Y. ATENDIDO,False,Delisted,8909121,False,,True
"2FLR 118 J DEL ROSARIO ST., DONA PETRA SUBD TUMANA MARIKINA",False,168yelufa_hr@yahoo.com,False,1/28/2008 to 1/28/2012,168 YE LU FA INTERNATIONAL MANPOWER AND PROMOTION SERVICES Private Employment Agency,True,JAMES T. ONG LOPEZ,False,Delisted,516-8893,False,,True
"RMS 202 & 207, 2/F, S & L BLDG, 1500 ROXAS BLVD ERMITA, MANILA",False,gm@minervamarineagency.onmicrosoft.com,False,3/26/2017 to 3/25/2021,MINERVA MARINE AGENCY INC Manning Agency,False,GREGORIO F ORTEGA,False,Valid License,5228479 to 80 / 5228482,False,www.minervaagency.com.ph,False
***RM.401 RAJA SULAYMAN BLDG BENAVIDES ST LEGASPI,False,,True,11/13/1992 to 11/13/1994,CAPITAL APEX MARINE MANAGEMENT CORP  Manning Agency,True,BEN C JAVELLANA,False,Delisted,,True,,True
"305A & 305AA ZETA BLG 191 SALCEDO ST LEGASPI VILL MAKATI, MAKATI",False,imsmcp@gmail.com,False,11/29/2015 to 11/28/2019,INTERNATIONAL MANAGEMENT SERVICES Private Employment Agency,False,MARILYN PASCUAL,False,Valid License,8164176 / 8938205,False,www.imsphil.com,False
"2F SOLEMIL BLDG 1248 J BOCOBO STREET ERMITA, MANILA",False,info@samainternational@gmail.com,False,4/4/2016 to 4/4/2020,SAMA INTERNATIONAL RECRUITMENT AGENCY COMPANY Private Employment Agency,False,ATTY RAMON M. ALFONSO,False,Valid License,3103228,False,,True
"RMS 201,202 & 206 LUZ HENSON 494 SOLDADO ST ERMITA, MANILA",False,,True,11/17/2000 to 11/17/2002,J.A. NAVARRO INTERNATIONAL MANPOWER SERVICES Private Employment Agency,True,JOEL A NAVARRO,False,Denied Renewal,3021204,False,,True
"4088-B&C, YAGUE ST. BGY. SINGKAMAS MAKATI",False,jing-employer@yahoo.com,False,6/20/2015 to 6/19/2019,JING INTERNATIONAL PLACEMENT & PROMOTION SERVICES INC Private Employment Agency,False,CLARO A GENIO,False,Valid License,949-32108974557 / 09279561231,False,,True
481 SINAGOGA ST MALATE MANILA,False,,True,10/14/1996 to 10/13/1998,REMPAC PLACEMENT AGENCY  Private Employment Agency,True,CRISPINIANO P DELOS REYES,False,Delisted,5251201,False,,True
NO.15 12TH STREET NEW MANILA QUEZON CITY,False,,True,5/7/1994 to 5/6/1996,LHDC SUPPORT SYSTEMS INC  Service Contractor,True,MR JOSE T PARDO,False,Delisted,798698 / 7217264,False,,True
"RIZAL STREET, AGORA MARKET JIMENEZ, MISAMIS OCCIDENTAL",False,,True,11/13/2003 to 11/13/2007,"BARI-BARI PHILS. MIS. OCC., INC. Private Employment Agency",True,LUCENA P. ESPEDILLON,False,Delisted,088-2723478,False,,True
8193 DR. SANTOS AVE. PARANAQUE M.M.,False,,True,8/13/1998 to 8/11/2000,OCEANIC MENTOR CORPORATION  Private Employment Agency,True,MR PABLO VARONA,False,Delisted,8298231,False,,True
3F MILLE BLDG NO. 335-337 GIL PUYAT AVE PASAY CITY,False,,True,8/4/2002 to 8/3/2004,UNA SHIPMANNING CORPORATION Manning Agency,True,MR AMADO F ATAYAN,False,Denied Renewal,5229097/ 5229098/ 5229101,False,,True
"STALL 1A, 8A&B AND 9A, 2F, ARQUIZA TRADE CTR, 1214 ERMITA, MANILA",False,dobim_recruitment@yahoo.com,False,2/17/2013 to 2/16/2017,DOBIM INTERNATIONAL MANPOWER SERVICES Private Employment Agency,True,OPHELIA D. WILLIAMS,False,Cancelled,484-2533 telefax / 379-9984,False,,True
550 ARKANSAS COR J.BOCOBO STS ERMITA MANILA,False,,True,to 6/29/1985,CANBERRA PLACEMENT SERVICES  Private Employment Agency,True,MR JUAN C AGUILAR,False,Cancelled,587428,False,,True
"ST.JUDE BLDG 1020 MALVAR ST COR MODESTO MALATE, MANILA",False,aimsi.amelita@gmail.com/otganchor@yahoo.com.ph,False,7/10/1986 to 7/10/1988,ANCHOR INTERNATIONAL MANPOWER SVCS INC (FOR. ANCHOR MARINE SVCS INC) Manning Agency,True,MR RODULFO S BALTAZAR,False,Delisted,5262788 to 90/5220030/5238835/09178428271,False,www.anchormanpower.com,False
13 ESCALER ST VARSITY HILLS LOYOLA HEIGHTS QC,False,,True,to,QUARTZ CONSTRUCTION & DEVELOPMENT CORPORATION Construction Contractor,True,ENGR EULALIO GANZON,False,Cancelled,967556 / 967566,False,,True
"U4(G/F) & BMENT 1 LPL GRNHILLS COND #17 EISENHOWER GREENHILLS, SAN JUAN",False,newlifeopp.canada@gmail.com,False,7/27/2016 to 7/26/2020,NEW LIFE OPPORTUNITIES PLACEMENT AGENCY INC Private Employment Agency,False,MARIETTA PELEGRINO,False,Valid License,4777760/ 09328556109,False,,True
179 SHAW BLVD PASIG CITY,False,,True,8/10/1994 to 2/10/1996,"GREEN CITADEL INTERNATIONAL PERSONNEL, INC. Private Employment Agency",True,MS ELMA FADRI,False,Delisted,,True,,True
1142 PRES QUIRINO AVE PACO MANILA,False,,True,3/30/1998 to 3/28/2000,SOUTH EAST ASIA-MIDDLE EAST CORP  Service Contractor,True,MR REYNALDO G MARQUEZ,False,Delisted,597368,False,,True
8008 TANGUILE BRGY SAN ANTONIO MAKATI METRO MANILA,False,,True,to 10/23/1989,PTG SERVICES & TRADING CORPORATION  Private Employment Agency,True,MR JUAN L VELASQUEZ,False,Delisted,8163541 / 8163546,False,,True
1444 SAN MARCELINO ST ERMITA MANILA,False,,True,to 7/31/1986,FRIENDSHIP OVERSEAS PLACEMENT AGENCY  Private Employment Agency,True,MS LEONORA A GARCIA,False,Delisted,580381,False,,True
"02-H, L.CRUZ ST COR SHAW BLVD MANDALUYONG",False,,True,11/13/2002 to 11/13/2006,ICHIBAN UNI-VERSE INTERNATIONAL AGENCY Private Employment Agency,True,MS. AMELIA L. ESPARAGOSA,False,Cancelled,5348462/5343833/5334966,False,,True
"R404 AP BLDG 1563 AGONCILLO COR P GIL STS ERMITA, MANILA",False,,True,6/26/2002 to 6/25/2006,ASIA INTEGRATED MANAGEMENT SYSTEMS INC Private Employment Agency,True,LORNA PIMENTEL,False,Cancelled,4041963,False,,True
"U801 RICHBELT TOWER COND 17 ANNAPOLIS ST GREENHILLS, SAN JUAN",False,rvl.facsi@yahoo.com,False,8/1/2011 to 8/1/2012,FIRST ASIAN CAREER SOLUTIONS INC Private Employment Agency,True,REYNALDO V. LIM,False,Cancelled,7276429/7255516,False,,True
*RM.310 ERMITA CENTER BLDG 1350 ROXAS BLVD MLA,False,,True,8/14/1994 to 8/13/1996,CENTRAL MARINE INTERNATIONAL INC  Manning Agency,True,MR ALFRED CASAS LIM,False,Delisted,,True,,True
"1120-I, MENDIOLA EXTENSION PACO, MANILA",False,rudypenaredondo@yahoo.com,False,2/3/2016 to 2/2/2020,PENAREDONDO CREWING AGENCY Manning Agency,False,MR RUDY A PEÃ‘AREDONDO,False,Valid License,5464705/7888660/ 5791434/,False,,True
NO.2 MARIMAR CTR BLDG MAGALLANES MAKATI,False,,True,6/11/1994 to 6/9/1996,MILCON PHILIPPINES COMPANY  Service Contractor,True,LEONARDO L GUERRERO,False,Delisted,8321301,False,,True
"U-5A&B, U6B,3F RJTC CTR, 12 FIRST ST, NEW MANILA QUEZON CITY",False,marsunship283@gmail.com,False,12/6/2015 to 12/5/2019,MARSUN SHIPPING CORPORATION Manning Agency,False,CAPT DIEGO G SAGISI,False,Valid License,724-8727/ 727-3302/ 727-7259,False,FB Acct marsunshipping1980@yahoo.com,False
194 WAYAN ST MASAMBONG SAN FRANCISCO DEL MONTE,False,,True,6/4/1992 to 6/4/1994,POUNDS RESOURCES INC  Manning Agency,True,MR VIRGILIO C YU,False,Delisted,,True,,True
"2649 MOLAVE ST,UNITED HILLS VILL PARAÃ‘AQUE",False,acctg@albargroup.com.ph,False,7/11/2016 to 7/10/2020,ALBAR SHIPPING & TRADING CORPORATION Manning Agency,False,JOSE ALBAR G. KATO,False,Valid License,8232391 / 8232396,False,www.albargroup.com,False
"2ND FLOOR, HALA BLDG, 1836 LEON GUINTO STREET MALATE, MANILA",False,oriental_skills@yahoo.com/osims.skills2014@gmail.c,False,4/3/2015 to 4/2/2019,OSIMS ORIENTAL SKILLS INTERNATIONAL MANPOWER SERVICES INC (FORMERLY ORIENTA Private Employment Agency,False,ALI JESA MISSUARI,False,Valid License,99690000/ 09998811383/ 09158888844,False,,True
"RM. 303 CABRERA BLDG I, #130 TIMOG AVE, Q.C.",False,,True,8/19/2002 to 8/18/2006,PROSPEROUS INTL. EMPLOYMENT AGENCY CO. Private Employment Agency,True,DOMINADOR J ATIENZA,False,Cancelled,4148593,False,,True
"4F & 5F, MARITIME PLAZA BLG, A FLORES COR CORTADA ERMITA, MANILA",False,bright_maritime@yahoo.com/desiree_bright@yahoo.com,False,8/10/2010 to 8/10/2018,BRIGHT MARITIME CORPORATION Manning Agency,False,DESIREE P. SILLAR,False,Valid License,8356200 / 09189850283,False,www.brightmaritimecorp.com,False
